id,title,slug,url,author_name,author_slug,category,language,license,license_label,jurisdictions,status,visibility,publication_status,is_listed,views,downloads,runs,favorites,updated,created,updated_at,created_at,has_content,description
06d2bdc8-6071-5384-ab25-3fe4ebe1e942,flash-case-law-research,flash-case-law-research,https://lawve.ai/@giovanna-panucci/skill/flash-case-law-research,Giovanna Panucci,giovanna-panucci,legal-research,it,agpl-3.0,AGPL 3.0,IT,active,public,Public,true,424,72,0,0,"May 12, 2026","May 12, 2026",2026-05-12T18:23:22.211006+02:00,2026-05-12T18:22:49.286537+02:00,true,"Rapid Italian case law research producing an initial orientation framework on a given legal topic. Searches the Corte di Cassazione, TAR, Consiglio di Stato, and Italian legal databases (DeJure, Italgiure) for relevant rulings, summarizes the prevailing jurisprudential orientation, flags conflicting decisions, and surfaces operational implications for opinions or strategy. Output is a structured starting-point brief, not an exhaustive analysis."
2e92a74c-3ddd-5381-8e2e-59d8c163d8a9,YC SaaS Drafter,yc-saas-drafter,https://lawve.ai/@victor-wang/skill/yc-saas-drafter,Victor Wang,victor-wang,commercial-law,en,mit,MIT,US,active,public,Public,true,97,30,0,0,"May 12, 2026","May 12, 2026",2026-05-12T17:41:31.500530+02:00,2026-05-12T17:41:06.090523+02:00,true,"Drafts a customized SaaS Customer Agreement starting from the Y Combinator standard form SaaS template. Runs a structured intake covering fee structure, data handling, ML/AI rights, implementation services, SLA, and governing law, then applies 18 always-on professional defaults plus 12 conditional decisions. Outputs a clean .docx ready for review alongside a lawyer-facing memo that itemizes every change from the YC baseline and flags each item still requiring attorney input. Aimed at startup founders preparing first-draft customer subscription agreements."
0964d622-0a58-52b8-b7dd-e8cff593ab36,EU Data Act,eu-data-act,https://lawve.ai/@ryan-malek/skill/eu-data-act,Ryan Malek,ryan-malek,compliance,en,agpl-3.0,AGPL 3.0,EU,active,public,Public,true,77,21,0,0,"May 12, 2026","May 12, 2026",2026-05-12T15:58:01.785189+02:00,2026-05-12T11:51:56.481806+02:00,true,"A working tool for lawyers advising on the EU Data Act (Regulation (EU) 2023/2854). Hand it the facts of a matter and it returns a classification memo, a drafting starter, a verbatim regulation lookup, an applied legal analysis, or a gap audit.

Every output quotes verbatim from the bundled regulation and the European Commission's FAQ rather than paraphrasing from memory. Sixteen drafting templates cover what lawyers actually draft against: Art. 3(2) and 3(3) pre-contract notices, Art. 25 data-processing-service clauses, Art. 26, 28, and 29 public pages, the three-part trade-secret refusal pack, a safety and security restriction clause, and a third-party data-sharing request.

Output goes to chat by default. A one-click Word export styled for client work is available after the chat answer, with a verified-as-of stamp and live EUR-Lex and FAQ links so currency is always visible on the page."
a2c57b41-6876-59ba-bcfe-ca97c3cf6edd,Oral Argument,oral-argument,https://lawve.ai/@stephane-boghossian/skill/oral-argument,Stephane Boghossian,stephane-boghossian,legal-operations,en,agpl-3.0,AGPL 3.0,US,active,public,Public,true,103,29,0,0,"May 12, 2026","May 8, 2026",2026-05-12T13:42:39.306952+02:00,2026-05-08T12:08:01.170244+02:00,true,"Tribunal-prep skill modeled on Neal Katyal's Nov 2025 SCOTUS tariffs argument and his AI sparring partner ""Harvey."" Five phases: (1) profile each decision-maker from prior opinions, questions, concurrences, and dissents — surface their doctrinal commitments and institutional concerns; (2) predict the bench — 3–7 likely questions per judge with the worry behind each, verbatim phrasing where confidence is high; (3) map escape routes — the narrowest holding each skeptical judge could sign without abandoning prior commitments; (4) spar adversarially — relentless follow-ups, calls out parroted lines, tracks which questions broke the lawyer; (5) hand the lawyer back to themselves with a < 150-word index card for the podium. The model is the sparring partner. The lawyer still wins the case. Use for oral argument, motion hearings, depositions, arbitrations, or stress-testing a brief before filing."
ee8847bf-151d-5f66-8908-e4e6b19947e8,skill-security-auditor,skill-security-auditor,https://lawve.ai/@lawve/skill/skill-security-auditor,Lawve,lawve,skill-authoring,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,142,32,0,0,"May 12, 2026","May 12, 2026",2026-05-12T12:29:26.152928+02:00,2026-05-12T12:28:32.249424+02:00,true,"Audit an AI agent skill before installing it. Use proactively whenever the user is about to add, install, enable, or evaluate an unfamiliar skill — including phrases like ""audit this skill"", ""is this skill safe"", ""scan skill before install"", ""check skill for malicious code"", ""review this plugin"", or any pre-install gate on an untrusted, third-party, or community-distributed skill bundle. Runs ten categories of static checks (code execution, network exfiltration, credential harvesting, persistence, prompt injection, supply-chain hooks, obfuscation, destructive filesystem ops, secrets, Trojan Source / homoglyphs) and emits a PASS / WARN / FAIL verdict."
8a05fa04-cd99-5485-80ab-4b9c48a3ee65,Statute Analyzer,statute-analyzer,https://lawve.ai/@rafal-fryc/skill/statute-analyzer,Rafal Fryc,rafal-fryc,legal-research,en,agpl-3.0,AGPL 3.0,US,active,public,Public,true,1420,703,9,0,"May 11, 2026","Jan 14, 2026",2026-05-11T23:10:06.127514+02:00,2026-01-14T01:00:00+01:00,true,"Guide for reading, interpreting, and applying statutes, regulations, and rules in legal and compliance contexts. Use when the user asks about (1) how to read and interpret statutes, regulations, or rules, (2) statutory interpretation methods and canons of construction, (3) understanding legislative intent, (4) applying statutes to specific legal situations, (5) extracting requirements from legal text, (6) distinguishing between different types of legal requirements, or (7) cross-jurisdictional compliance analysis."
d4c0f294-7d56-5094-8f9b-d5888df5cc87,Whistleblower Policy Advisor,whistleblower-policy-advisor,https://lawve.ai/@malik-taiar/skill/whistleblower-policy-advisor,Malik Taiar,malik-taiar,compliance,fr,agpl-3.0,AGPL 3.0,EU|FR,active,public,Public,true,496,417,6,0,"May 11, 2026","Dec 31, 2025",2026-05-11T20:52:42.766367+02:00,2025-12-31T01:00:00+01:00,true,"Guide for (a) auditing an existing whistleblower system or (b) drafting a compliant reporting policy from a provided template. Covers EU Directive 2019/1937, the amended Sapin II law (Waserman 2022), Decree 2022-1284, CNIL guidelines, public sector requirements, and duty of vigilance."
082e1383-0b50-5e84-b766-023613e03c2c,Privacy Policy Generator,privacy-policy-generator,https://lawve.ai/@malik-taiar/skill/privacy-policy-generator,Malik Taiar,malik-taiar,data-protection,fr,agpl-3.0,AGPL 3.0,EU|FR,active,public,Public,true,957,513,21,0,"May 11, 2026","Dec 24, 2025",2026-05-11T20:52:42.766334+02:00,2025-12-24T01:00:00+01:00,true,"Guide for drafting privacy policies compliant with GDPR. Includes CNIL 2020 recommendations, a reference template, and best practices. Use when drafting or revising a privacy policy for a website or application."
134918f6-9f47-5f1e-ba26-6067d699ebb3,Outlook,outlook,https://lawve.ai/@malik-taiar/skill/outlook,Malik Taiar,malik-taiar,microsoft-office,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,554,526,4,0,"May 11, 2026","Feb 2, 2026",2026-05-11T20:52:42.766295+02:00,2026-02-02T01:00:00+01:00,true,"Read, search, and download emails and attachments from Microsoft Outlook via OAuth2. Use when the user asks to check, read, or fetch emails, search by keyword or sender, download attachments, or chain email content into other skills."
060497b8-820d-53d9-988b-6e139ab85430,Self-Improvement,self-improvement,https://lawve.ai/@malik-taiar/skill/self-improvement,Malik Taiar,malik-taiar,skill-authoring,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,784,3819,0,0,"May 11, 2026","Jan 30, 2026",2026-05-11T20:52:42.766244+02:00,2026-01-30T01:00:00+01:00,true,"Guide to analyze a current work session and propose improvements to skills. Use (1) automatically after working with a skill to capture learnings, (2) when the user suggests improvements, corrections, or additions during a skill-related session, or (3) when the user manually invokes `self-improve`."
c730b9f2-d658-5d00-b3e7-c1ae279c04f8,Cookie Policy Generator,cookie-policy-generator,https://lawve.ai/@malik-taiar/skill/cookie-policy-generator,Malik Taiar,malik-taiar,data-protection,fr,agpl-3.0,AGPL 3.0,EU|FR,active,public,Public,true,482,180,20,0,"May 11, 2026","Dec 24, 2025",2026-05-11T20:52:42.765717+02:00,2025-12-24T01:00:00+01:00,true,"Guide for drafting cookie policies compliant with GDPR and the ePrivacy Directive. Includes CNIL 2020 recommendations, a reference template, and best practices. Use when drafting or revising a cookie policy for a website or application."
b4aadf57-e730-5d70-87aa-5fac47743d45,nda-reviewer,nda-reviewer,https://lawve.ai/@jamie-tso/skill/nda-reviewer,Jamie Tso,jamie-tso,commercial-law,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,2840,744,168,0,"May 11, 2026","Dec 30, 2025",2026-05-11T14:33:33.961400+02:00,2025-12-30T18:51:00+01:00,true,"Reviews incoming one-way (unilateral) commercial NDAs in a jurisdiction-agnostic way, from either a Recipient or Discloser perspective (user-selected), producing a clause-by-clause issue log with preferred redlines, fallbacks, rationales, owners, and deadlines."
8022ad50-541b-5169-8f57-82cb40b0fa89,raisonnement-juridique,raisonnement-juridique,https://lawve.ai/@amaury-fouret/skill/raisonnement-juridique,Amaury Fouret,amaury-fouret,legal-research,fr,mit,MIT,FR,active,public,Public,true,537,161,0,0,"May 11, 2026","May 5, 2026",2026-05-11T14:27:33.455487+02:00,2026-05-05T17:45:47.572941+02:00,true,"Modélise le raisonnement juridique d'un magistrat français pour l'analyse de dossiers civils. Utiliser ce skill pour analyser un litige et identifier les questions juridiques, construire un raisonnement juridique structuré (syllogisme), rédiger une motivation de jugement civil, rechercher la jurisprudence et les textes applicables via Judilibre et Légifrance, qualifier juridiquement des faits et actes, distinguer prétentions, moyens et arguments. Basé sur les Fiches méthodologiques de rédaction du jugement civil (ENM/Cour de cassation, 2023)."
f34bf408-ffd5-58d2-862a-8bab203b4a6e,Multi Jurisdictional Research,multi-jurisdictional-research,https://lawve.ai/@zacharie-laik/skill/multi-jurisdictional-research,Zacharie Laïk,zacharie-laik,legal-research,en,mit,MIT,INT|UK|EU|CH|DE,active,public,Public,true,601,84,5,0,"May 8, 2026","Apr 9, 2026",2026-05-08T10:51:48.893201+02:00,2026-04-09T11:23:57.760825+02:00,true,"Multi-jurisdictional legal research and risk assessment using the Legal Data Hunter MCP (40+ countries, 13M+ documents). Use when the user asks about law across multiple countries, comparative law, cross-border regulatory analysis, or case law/legislation in any European or other covered jurisdiction. Triggers on jurisdictional comparison, cross-border risk, multi-country compliance, GDPR enforcement across member states, or Legal Data Hunter references. Also handles single non-French jurisdiction research. For French-only law, prefer goodlegal-research."
ca547d84-bac6-5f4a-a9c5-58a38ac33f16,Legal Guidance Vault,legal-guidance-vault,https://lawve.ai/@michael-cremata/skill/legal-guidance-vault,Michael Cremata,michael-cremata,legal-operations,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,118,23,0,0,"May 7, 2026","May 7, 2026",2026-05-07T20:42:02.631240+02:00,2026-05-07T20:27:35.173391+02:00,true,"Helps a lawyer build and use a personalized Legal Guidance Vault — a local folder of structured, privilege-marked entries capturing legal guidance they've given, searchable later by topic, person, or product. Use this skill when the user says ""set up my vault,"" ""archive this meeting/email/thread/doc,"" ""log the guidance I gave on [topic],"" ""save my notes from [meeting],"" ""what did I say about [topic],"" ""find the time I advised [person] on [topic],"" or ""search my vault for [topic]."" Runs a setup interview to learn the user's tool stack (meeting notes, calendar, email, docs, messaging, vault location), then generates a customized vault prompt they can reuse in any future Claude session to start archiving and retrieving guidance."
dd943c30-a4df-5185-9325-47c46ab5a7ba,privilege-sentinel,privilege-sentinel,https://lawve.ai/@emily-cabrera/skill/privilege-sentinel,Emily Cabrera,emily-cabrera,compliance,en,agpl-3.0,AGPL 3.0,US,active,public,Public,true,99,37,0,0,"May 7, 2026","May 7, 2026",2026-05-07T20:01:09.882017+02:00,2026-05-07T19:57:40.492096+02:00,true,"Pre-flight privilege and work-product check for legal AI prompts. Use when the user is about to send legal content to a third-party AI surface and wants to know whether the prompt risks blowing attorney-client privilege or work-product protection. Returns a SAFE/CAUTION/STOP band with cited factors, a discovery-impact line, and a redacted-safe rewrite."
8824818f-daa9-5c2d-82aa-fce854ce383b,humaniseur-juridique,humaniseur-juridique,https://lawve.ai/@gary-haas/skill/humaniseur-juridique,Gary Haas,gary-haas,legal-drafting,fr,mit,MIT,FR|AD|CH|BE|MC,active,public,Public,true,176,51,0,0,"May 6, 2026","Apr 17, 2026",2026-05-06T20:37:58.016749+02:00,2026-04-17T16:37:36.905761+02:00,true,"Les LLM écrivent du juridique qui ressemble à du juridique sans en être. Formules creuses, attributions vagues, hedging systématique, latin décoratif : un praticien repère ces tics en trois lignes. Un juge aussi. Ce skill scanne 17 patterns typiques de l'écriture IA appliquée au droit français (conclusions, consultations, notes, mails, actes) et réécrit chaque passage pour retrouver le ton d'un avocat qui argumente, pas d'un modèle qui rédige. Le résultat : un texte engagé, précis, avec des références sourcées et une position claire. Pas un texte neutre qui ""reste à disposition pour tout complément""."
55ed6db0-5724-5aa1-b24e-2d566014a66c,website-gdpr-compliance-audit,website-gdpr-compliance-audit,https://lawve.ai/@hugo-salard/skill/website-gdpr-compliance-audit,Hugo Salard,hugo-salard,data-protection,fr,agpl-3.0,AGPL 3.0,EU|FR,active,public,Public,true,191,48,0,0,"May 5, 2026","May 5, 2026",2026-05-05T15:52:46.030544+02:00,2026-05-05T15:45:22.463205+02:00,true,"GDPR compliance audit of a website by a GDPR practitioner/DPO. Systematic assessment using a 10-section checklist: legal notice, hosting provider, forms, newsletter, privacy policy, cookies, passwords, trackers, processors and transfers outside the EU, and accessibility of data subject rights, plus a 22-item appendix covering Articles 13/14 GDPR.

Produces a structured report (Markdown, optional .docx) with an overall compliance level, blocking issues, points requiring attention, priority recommendations, and cited regulatory sources (LCEN, GDPR, ePrivacy, CNIL decisions, EDPB, DPF).

Tool-agnostic: automated browsing or fallback copy-paste mode. 7 decision trees for edge cases. The practitioner validates all statuses before the report is sent to the client. Technical analysis only, no legal advice."
6b493955-604a-582f-8cca-84d29a173665,supplier-dpa-gdpr-analysis,supplier-dpa-gdpr-analysis,https://lawve.ai/@hugo-salard/skill/supplier-dpa-gdpr-analysis,Hugo Salard,hugo-salard,data-protection,fr,agpl-3.0,AGPL 3.0,EU|FR|BE|LU|CH,active,public,Public,true,210,63,0,0,"May 5, 2026","May 5, 2026",2026-05-05T15:45:46.059435+02:00,2026-05-05T15:18:22.169458+02:00,true,"Systematic analysis of a Data Processing Agreement (DPA) in light of Article 28 of the GDPR, EDPB Guidelines 07/2020 and 02/2024, the 2021 Standard Contractual Clauses, and Regulation (EU) 2024/1689. Generates a structured, clause-by-clause report based on 18 criteria (13 mandatory + 5 supplementary) with a 🟢/ 🟡/🔴, a detailed analysis of international transfers (structured table + government access under the Cloud Act/FISA 702), verification of AI system usage, ready-to-insert contractual remedies, and questions to ask the provider. Designed for DPOs and GDPR practitioners who negotiate or audit data processing agreements."
72170d46-79d2-523c-9e88-d6277206d34a,vs-code-extension,vs-code-extension,https://lawve.ai/@antoine-louis/skill/vs-code-extension,Antoine Louis,antoine-louis,vibe-coding,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,448,590,0,0,"May 5, 2026","Feb 4, 2026",2026-05-05T15:28:16.745817+02:00,2026-02-04T01:00:00+01:00,true,"Build VS Code extensions from scratch or convert existing JS/React/Vue apps. Supports commands, webviews (React/Vue), custom editors, tree views, and AI agent integration via file-bridge IPC. Use when user wants to create a VS Code extension, convert a web app to an extension, add webviews or custom UIs to VS Code, implement tree views, build custom file editors, integrate with AI agents, or package/publish extensions (.vsix)."
72655d40-73fe-5ef6-8417-a1d7eb24c8e6,Legal Test Builder,legal-test-builder,https://lawve.ai/@patrick-munro/skill/legal-test-builder,Patrick Munro,patrick-munro,legal-education,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,238,42,0,0,"May 5, 2026","Apr 25, 2026",2026-05-05T11:26:43.642462+02:00,2026-04-25T11:56:43.559228+02:00,true,"Builds a high-fidelity interactive legal assessment as a single self-contained HTML artifact. Output includes a live countdown timer, contract review tasks with hover-annotated problem clauses, candidate answer textareas, model answers hidden behind reveal blocks, scenario-based legal memo tasks, strategy and function-building questions, and a pre-submission checklist that encodes the marking criteria. Use when the user needs to (1) assess a legal candidate with a realistic timed exercise, (2) train or onboard junior lawyers using problem sets rather than doctrine, (3) help a candidate prepare for a real take-home assessment they are facing, (4) build educational materials for law students, in-house teams, or compliance training, or (5) produce scenario-based training modules on specific legal topics. Triggers on ""legal test"", ""take-home"", ""mock exam"", ""contract redline exercise"", ""candidate assessment"", ""legal training exercise"", ""practice test"", or similar phrasing even when informal."
e476aacf-b4d1-51a6-a4d0-6a417562b7ba,Fundamental Rights Impact Assessment - EU AI Act Art. 27,fundamental-rights-impact-assessment-eu-ai-act-art-27,https://lawve.ai/@werner-plutat/skill/fundamental-rights-impact-assessment-eu-ai-act-art-27,Werner Plutat,werner-plutat,compliance,en,agpl-3.0,AGPL 3.0,EU,active,public,Public,true,329,44,0,0,"May 4, 2026","Apr 1, 2026",2026-05-04T14:54:54.759786+02:00,2026-04-01T12:51:54.579037+02:00,true,"Assess whether a Fundamental Rights Impact Assessment (FRIA) is required under Article 27 EU AI Act, and structure or draft that assessment for a specific high-risk AI deployment. Covers deployer scope gating (public bodies and private entities providing public services), affected group mapping, Charter rights analysis, proportionality, safeguards evaluation, residual risk, DPIA/FRIA interaction, notification under Article 27(3), and DACH-specific considerations. Use when asked about FRIA obligations, Article 27 scope, fundamental rights and AI, or deployer assessment duties."
574a824f-59b9-5449-a6a2-d2d122443e67,Legitimate Interest,legitimate-interest,https://lawve.ai/@oliver-schmidt-prietz/skill/legitimate-interest,Oliver Schmidt-Prietz,oliver-schmidt-prietz,data-protection,en,agpl-3.0,AGPL 3.0,EU|UK|FR|DE,active,public,Public,true,418,75,1,0,"May 4, 2026","Mar 31, 2026",2026-05-04T14:51:35.934881+02:00,2026-03-31T14:22:57.955395+02:00,true,"Conducts a structured Legitimate Interest Assessment (LIA) under Art. 6(1)(f) GDPR using the full EDPB three-step test — interest identification, strict necessity analysis, and the balancing test with mitigation. Built on EDPB Guidelines 1/2024, Opinion 28/2024 (AI models), CNIL guidance (June 2025), ICO/DUA Act 2025, key CJEU judgments, and DPA positions from DE/FR/NL/AT/IT/ES/UK. Includes specialised modules for AI/ML, marketing, fraud prevention, children's data, employee monitoring, ePrivacy overlap, and cross-border, plus a dedicated Right to Object (Art. 21) response mode and structured LIA output.

Use this skill whenever the user mentions GDPR Art. 6(1)(f), legitimate interest, the LIA or three-step test, EDPB/DPA guidance, AI training data lawfulness, web scraping legality, direct marketing or fraud prevention legal basis, employee monitoring, the right to object, or asks for a balancing test — even if they don't say ""LIA"" explicitly."
7675b96d-cd6d-5c8d-89ce-02c1b270c880,Mediation Dispute Analysis,mediation-dispute-analysis,https://lawve.ai/@jinzhe-tan/skill/mediation-dispute-analysis,Jinzhe Tan,jinzhe-tan,litigation,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,367,531,3,0,"May 4, 2026","Feb 27, 2026",2026-05-04T14:51:24.320615+02:00,2026-02-27T01:00:00+01:00,true,"Analyzes legal disputes for mediation purposes — reviewing case materials (pleadings, contracts, correspondence, evidence), identifying contested issues, summarizing each party's position and interests, performing legal analysis of key issues, proposing mediation strategies or settlement directions, and preparing for mediation sessions.

Use this skill whenever the user mentions mediation, dispute analysis, settlement, ADR, dispute resolution, party positions, caucus strategy, or asks to analyze a conflict between two or more parties with a resolution-oriented (rather than litigation-oriented) goal — including when they upload case files and ask for a structured breakdown of who wants what or how the case might settle, even when they don't explicitly say ""mediation""."
784d5ed1-86e7-5dba-ac57-16e5882d1b3c,assistant-juridique,assistant-juridique,https://lawve.ai/@christophe-quezel-ambrunaz/skill/assistant-juridique,Christophe Quézel-Ambrunaz,christophe-quezel-ambrunaz,legal-research,fr,agpl-3.0,AGPL 3.0,FR|EU,active,public,Public,true,1801,487,3,0,"May 4, 2026","Apr 7, 2026",2026-05-04T14:49:03.596027+02:00,2026-04-07T18:29:23.634950+02:00,true,"Assistant juridique expert couvrant le droit français, européen (UE et CEDH) et étranger via LegalDataHunter, pour professionnels et chercheurs. Couvre dix tâches : cadrage, recherche juridique, consultation, rédaction d'actes, analyse de pièces, contre-argumentaire, analyse de contrats, veille juridique, vérification de références et harmonisation bibliographique. Règle stricte d'anti-hallucination (Chercher → Trouver → Citer) avec vérification temporelle de chaque texte normatif via OpenLegi.

Utilisez cette skill chaque fois que l'utilisateur mentionne du droit français ou européen, demande une recherche juridique, une consultation, la rédaction d'un acte, l'analyse d'un contrat ou d'une pièce, une vérification de citation OpenLegi/HAL/CEDH, ou prépare un dossier de plaidoirie — même sans dire explicitement « assistant juridique »."
5ea1544a-52bf-56dd-aa49-73500d6427b7,Persuasive Legal Writing,persuasive-legal-writing,https://lawve.ai/@larissa-meredith-flister/skill/persuasive-legal-writing,Larissa Meredith-Flister,larissa-meredith-flister,legal-drafting,en,agpl-3.0,AGPL 3.0,UK,active,public,Public,true,1620,478,0,0,"May 1, 2026","May 1, 2026",2026-05-01T16:55:51.006963+02:00,2026-05-01T16:50:11.686463+02:00,true,"Apply elite legal writing techniques drawn from Justice Kagan, Boies & Olson, and other top advocates to any legal document — briefs, submissions, letters, opinions, memos, or persuasive correspondence. Covers both prose craft (clarity, concrete examples, parallel construction, voice, strategic quoting) and architectural strategy (argument sequencing, framing, openings, endings), plus a dedicated section on detecting and removing AI-sounding patterns from legal prose. Use whenever drafting, editing, or sharpening any legal document that needs to genuinely persuade, not just be technically correct."
4d99059d-aa30-590e-a3e1-c71dd450994e,Regulatory Deal Card Generator,regulatory-deal-card-generator,https://lawve.ai/@patrick-munro/skill/regulatory-deal-card-generator,Patrick Munro,patrick-munro,compliance,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,105,32,0,0,"Apr 30, 2026","Apr 25, 2026",2026-04-30T12:46:39.252474+02:00,2026-04-25T12:07:03.166116+02:00,true,"Generates standalone interactive HTML ""deal cards"" that translate complex regulations into negotiation-ready reference tools, systematically distinguishing mandatory obligations from negotiable implementation choices. Use when the user needs an interactive regulatory guide for (1) contract negotiation support, (2) client education or internal training, (3) regulatory briefings for commercial stakeholders, or (4) structured comparison between required and flexible compliance paths. Primary focus on EU digital regulation (Data Act, AI Act, CRA, DORA, NIS2, GDPR) but the structural pattern transfers to any regulation where separating hard obligations from implementation choice is the point. Supports bilingual output where the jurisdiction calls for it."
a4d17bb1-ddbc-5600-9bf9-7a0b5faf6121,Cross Regulatory Impact Analyzer,cross-regulatory-impact-analyzer,https://lawve.ai/@patrick-munro/skill/cross-regulatory-impact-analyzer,Patrick Munro,patrick-munro,compliance,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,183,60,0,0,"Apr 30, 2026","Apr 25, 2026",2026-04-30T12:46:11.529405+02:00,2026-04-25T12:03:05.993781+02:00,true,"Analyzes how multiple regulations interact for a specific product, service, or business model. Identifies where obligations overlap, reinforce, complement, duplicate, or conflict; builds a priority matrix; produces an integrated compliance timeline; and estimates the total compliance burden. Use when (1) scoping a new product or service against the full regulatory landscape before launch, (2) conducting M&A due diligence on a target's multi-regulation exposure, (3) building a strategic compliance roadmap where single-regulation analyses miss the interactions, (4) advising on complex situations where regulations touch the same conduct from different angles, or (5) estimating budget and resourcing for multi-regulation compliance. Primary coverage of EU digital regulation (GDPR, Data Act, AI Act, CRA, NIS2, DORA, DMA, DSA, ePrivacy) and national implementations; the framework extends to any jurisdiction where overlapping regulatory regimes apply to the same activity."
8a2a1b35-2ca3-5155-8fba-568bcc55475a,Panel Review Rationalisation,panel-review-rationalisation,https://lawve.ai/@scott-margetts/skill/panel-review-rationalisation,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,,active,public,Public,true,142,146,0,0,"Apr 30, 2026","Apr 5, 2026",2026-04-30T12:43:46.289060+02:00,2026-04-05T16:37:06.193522+02:00,true,"Executes the annual panel review cycle and ongoing panel governance decisions. Synthesises performance scorecard data, billing compliance records, and step-out patterns into panel-level recommendations. Produces the documentation for firm exits, coverage gap assessment, and competitive refresh processes.

Covers the full panel governance workflow: annual health assessment through to firm exit and slot refresh."
a2a73ba7-8ee8-5c78-bd08-cec6c97bf8ec,Matter Allocation Instruction,matter-allocation-instruction,https://lawve.ai/@scott-margetts/skill/matter-allocation-instruction,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,,active,public,Public,true,151,148,0,0,"Apr 30, 2026","Apr 5, 2026",2026-04-30T12:43:39.352950+02:00,2026-04-05T16:34:19.484638+02:00,true,"Executes matter allocation and firm engagement from firm selection through to a live, properly-instructed matter. Match the right firm to a new matter using the right-sourcing framework. Produce a complete matter instruction ready to send. Generate the onboarding checklist that closes conflict clearance, engagement letter, OCG, and e-billing gates. Audit an existing instruction for gaps with a remediation note ready to send.

This is the execution layer for a matter that has been sourced. Panel-design-selection (Skill 2) defines which firms are on the panel. RFP-pitch-management (Skill 3) selects firms through a competitive process. This skill instructs the selected firm and closes the onboarding gates."
0964ef84-b094-5f4b-b161-4683129d19db,Panel Design Selection,panel-design-selection,https://lawve.ai/@scott-margetts/skill/panel-design-selection,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,,active,public,Public,true,142,144,0,0,"Apr 30, 2026","Apr 5, 2026",2026-04-30T12:43:20.830869+02:00,2026-04-05T16:36:19.628165+02:00,true,"Designs panel structures, defines firm selection criteria, runs right-sourcing analysis, and assesses coverage gaps for in-house legal teams building or formalising their outside counsel panel.

Panel design is not panel review. Design asks: what should the panel look like? Review asks: is the panel performing? This skill builds the framework. Panel-review-rationalisation (Skill 8) measures against it."
52a61a0f-ea76-578b-a713-5c6963aa2cb8,Invoice Review Compliance,invoice-review-compliance,https://lawve.ai/@scott-margetts/skill/invoice-review-compliance,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,,active,public,Public,true,169,159,0,0,"Apr 30, 2026","Apr 5, 2026",2026-04-30T12:42:14.348746+02:00,2026-04-05T16:33:06.874635+02:00,true,"Reviews outside counsel invoices against billing guidelines, flags non-compliant entries by category, and produces the documents needed to approve, reduce, reject, and communicate those decisions. Covers the full invoice compliance workflow: line-item review through to formal firm escalation.

Works with or without an e-billing platform. Where an e-billing system is in place, LEDES format and UTBMS coding are hard gates. Where there is no e-billing system, invoice submission by email is the channel and UTBMS coding is a best-efforts flag."
cc9ce356-43ea-57e2-8fee-88c149046cdc,Performance Scorecard,performance-scorecard,https://lawve.ai/@scott-margetts/skill/performance-scorecard,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,,active,public,Public,true,156,150,0,0,"Apr 30, 2026","Apr 5, 2026",2026-04-30T12:42:07.376956+02:00,2026-04-05T16:38:11.211116+02:00,true,"Performance scorecard design, post-matter feedback collection, QBR preparation, and firm comparison for in-house legal ops teams evaluating outside counsel.

Encodes the methodology for collecting, aggregating, and acting on firm performance data across the relationship lifecycle — from building the initial evaluation framework through to the comparative analysis that informs panel retention and exit decisions."
07c5177a-dceb-527b-8ca2-a9cc18b30112,Fee Arrangement Structuring,fee-arrangement-structuring,https://lawve.ai/@scott-margetts/skill/fee-arrangement-structuring,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,,active,public,Public,true,176,21,0,0,"Apr 30, 2026","Apr 5, 2026",2026-04-30T12:41:59.196272+02:00,2026-04-05T16:26:51.496905+02:00,true,"AFA design, scope-to-fee matching, negotiation preparation, health check, and scope dispute assessment for in-house legal ops teams managing outside counsel arrangements. Design fee structures (fixed, capped, collar, blended, phased, success). Assess whether scope supports a proposed AFA. Prepare commercial positions for fee negotiations. Review existing AFAs against delivery data. Assess OOS claims and build dispute response. Trigger on: 'structure the fee', 'move off hourly', 'design an AFA', 'does scope support a fixed fee?', 'negotiate the fee', 'renegotiate the arrangement', 'is our AFA holding?', 'fee health check', 'cap is being approached', 'firm is claiming OOS', 'is this in scope?', 'is this OOS?', 'AI should reduce the cost', 'blended rate vs fixed', 'collar arrangement', 'phased fees'."
